CMDLINE python3 pairwise_worst_first_absolute_interclass.py inputwork.csv
MEM 24.960938 1702413826.0786
MEM 24.960938 1702413826.1793
MEM 24.960938 1702413826.2795
MEM 24.960938 1702413826.3797
MEM 24.960938 1702413826.4804
MEM 24.960938 1702413826.5806
MEM 24.960938 1702413826.6812
MEM 24.960938 1702413826.7814
MEM 24.960938 1702413826.8821
MEM 24.960938 1702413826.9823
MEM 24.960938 1702413827.0829
MEM 24.960938 1702413827.1837
MEM 24.960938 1702413827.2843
MEM 24.960938 1702413827.3850
MEM 24.960938 1702413827.4857
MEM 24.960938 1702413827.5859
MEM 24.960938 1702413827.6860
MEM 24.960938 1702413827.7867
MEM 24.960938 1702413827.8874
MEM 24.960938 1702413827.9876
MEM 24.960938 1702413828.0883
MEM 24.960938 1702413828.1894
MEM 24.960938 1702413828.2902
MEM 24.960938 1702413828.3909
MEM 24.960938 1702413828.4920
MEM 24.960938 1702413828.5932
MEM 24.960938 1702413828.6939
MEM 24.960938 1702413828.7945
MEM 24.960938 1702413828.8952
MEM 24.960938 1702413828.9959
MEM 24.960938 1702413829.0966
MEM 24.960938 1702413829.1973
MEM 24.960938 1702413829.2979
MEM 24.960938 1702413829.3987
MEM 24.960938 1702413829.4998
MEM 24.960938 1702413829.6005
MEM 24.960938 1702413829.7011
MEM 24.960938 1702413829.8023
MEM 24.960938 1702413829.9040
MEM 24.960938 1702413830.0052
MEM 24.960938 1702413830.1059
MEM 24.960938 1702413830.2065
MEM 24.960938 1702413830.3067
MEM 24.960938 1702413830.4074
MEM 24.960938 1702413830.5081
MEM 24.960938 1702413830.6088
MEM 24.960938 1702413830.7095
MEM 24.960938 1702413830.8101
MEM 24.960938 1702413830.9108
MEM 24.960938 1702413831.0111
MEM 24.960938 1702413831.1122
MEM 24.960938 1702413831.2128
MEM 24.960938 1702413831.3141
MEM 24.960938 1702413831.4147
MEM 24.960938 1702413831.5152
MEM 24.960938 1702413831.6156
MEM 24.960938 1702413831.7163
MEM 24.960938 1702413831.8170
MEM 24.960938 1702413831.9176
MEM 24.960938 1702413832.0178
MEM 24.960938 1702413832.1185
MEM 24.960938 1702413832.2192
MEM 24.960938 1702413832.3198
MEM 24.960938 1702413832.4200
MEM 24.960938 1702413832.5207
MEM 24.960938 1702413832.6210
MEM 24.960938 1702413832.7216
MEM 24.960938 1702413832.8225
MEM 24.960938 1702413832.9229
MEM 24.960938 1702413833.0232
MEM 24.960938 1702413833.1234
MEM 24.960938 1702413833.2240
MEM 24.960938 1702413833.3242
MEM 24.960938 1702413833.4253
MEM 24.960938 1702413833.5266
MEM 24.960938 1702413833.6267
MEM 24.960938 1702413833.7274
MEM 24.960938 1702413833.8276
MEM 24.960938 1702413833.9283
MEM 24.960938 1702413834.0289
MEM 24.960938 1702413834.1296
MEM 24.960938 1702413834.2298
MEM 24.960938 1702413834.3306
MEM 24.960938 1702413834.4312
MEM 24.960938 1702413834.5319
MEM 24.960938 1702413834.6325
MEM 24.960938 1702413834.7327
MEM 24.960938 1702413834.8339
MEM 24.960938 1702413834.9341
MEM 24.960938 1702413835.0348
MEM 24.960938 1702413835.1353
MEM 24.960938 1702413835.2361
MEM 24.960938 1702413835.3364
MEM 24.960938 1702413835.4370
MEM 24.960938 1702413835.5377
MEM 24.960938 1702413835.6383
MEM 24.960938 1702413835.7391
MEM 24.960938 1702413835.8397
MEM 24.960938 1702413835.9404
MEM 24.960938 1702413836.0408
MEM 24.960938 1702413836.1413
MEM 24.960938 1702413836.2419
MEM 24.960938 1702413836.3421
MEM 24.960938 1702413836.4423
MEM 24.960938 1702413836.5435
MEM 24.960938 1702413836.6438
MEM 24.960938 1702413836.7449
MEM 24.960938 1702413836.8456
MEM 24.960938 1702413836.9467
MEM 24.960938 1702413837.0479
MEM 24.960938 1702413837.1485
MEM 24.960938 1702413837.2493
MEM 24.960938 1702413837.3505
MEM 24.960938 1702413837.4513
MEM 24.960938 1702413837.5523
MEM 24.960938 1702413837.6530
MEM 24.960938 1702413837.7534
MEM 24.960938 1702413837.8538
MEM 24.960938 1702413837.9541
MEM 24.960938 1702413838.0543
MEM 24.960938 1702413838.1549
MEM 24.960938 1702413838.2556
MEM 24.960938 1702413838.3563
MEM 24.960938 1702413838.4569
MEM 24.960938 1702413838.5576
MEM 24.960938 1702413838.6583
MEM 24.960938 1702413838.7590
MEM 24.960938 1702413838.8602
MEM 24.960938 1702413838.9613
MEM 24.960938 1702413839.0620
MEM 24.960938 1702413839.1627
MEM 24.960938 1702413839.2630
MEM 24.960938 1702413839.3633
MEM 24.960938 1702413839.4644
MEM 24.960938 1702413839.5649
MEM 24.960938 1702413839.6656
MEM 24.960938 1702413839.7668
MEM 24.960938 1702413839.8675
MEM 24.960938 1702413839.9682
MEM 24.960938 1702413840.0684
MEM 24.960938 1702413840.1695
MEM 24.960938 1702413840.2702
MEM 24.960938 1702413840.3714
MEM 24.960938 1702413840.4721
MEM 24.960938 1702413840.5725
MEM 24.960938 1702413840.6734
MEM 24.960938 1702413840.7736
MEM 24.960938 1702413840.8741
MEM 24.960938 1702413840.9750
MEM 24.960938 1702413841.0761
MEM 24.960938 1702413841.1768
MEM 24.960938 1702413841.2780
MEM 24.960938 1702413841.3787
MEM 24.960938 1702413841.4794
MEM 24.960938 1702413841.5800
MEM 24.960938 1702413841.6807
MEM 24.960938 1702413841.7809
MEM 24.960938 1702413841.8826
MEM 24.960938 1702413841.9828
MEM 24.960938 1702413842.0837
MEM 24.960938 1702413842.1847
MEM 24.960938 1702413842.2853
MEM 24.960938 1702413842.3860
MEM 24.960938 1702413842.4867
MEM 24.960938 1702413842.5869
MEM 24.960938 1702413842.6875
MEM 24.960938 1702413842.7882
MEM 24.960938 1702413842.8889
MEM 24.960938 1702413842.9896
MEM 24.960938 1702413843.0903
MEM 24.960938 1702413843.1911
MEM 24.960938 1702413843.2920
MEM 24.960938 1702413843.3928
MEM 24.960938 1702413843.4930
MEM 24.960938 1702413843.5934
MEM 24.960938 1702413843.6939
MEM 24.960938 1702413843.7946
MEM 24.960938 1702413843.8948
MEM 24.960938 1702413843.9955
MEM 24.960938 1702413844.0957
MEM 24.960938 1702413844.1965
MEM 24.960938 1702413844.2970
MEM 24.960938 1702413844.3973
MEM 24.960938 1702413844.4979
MEM 24.960938 1702413844.5987
MEM 24.960938 1702413844.6993
MEM 24.960938 1702413844.7999
MEM 24.960938 1702413844.9002
MEM 24.960938 1702413845.0013
MEM 24.960938 1702413845.1020
MEM 24.960938 1702413845.2027
MEM 24.960938 1702413845.3029
MEM 24.960938 1702413845.4032
MEM 24.960938 1702413845.5042
MEM 24.960938 1702413845.6049
MEM 24.960938 1702413845.7061
MEM 24.960938 1702413845.8063
MEM 24.960938 1702413845.9070
MEM 24.960938 1702413846.0076
MEM 24.960938 1702413846.1083
MEM 24.960938 1702413846.2091
MEM 24.960938 1702413846.3096
MEM 24.960938 1702413846.4103
MEM 24.960938 1702413846.5116
MEM 24.960938 1702413846.6127
MEM 24.960938 1702413846.7129
MEM 24.960938 1702413846.8136
MEM 24.960938 1702413846.9148
MEM 24.960938 1702413847.0150
MEM 24.960938 1702413847.1161
MEM 24.960938 1702413847.2168
MEM 24.960938 1702413847.3180
MEM 24.960938 1702413847.4187
MEM 24.960938 1702413847.5194
MEM 24.960938 1702413847.6201
MEM 24.960938 1702413847.7207
MEM 24.960938 1702413847.8212
MEM 24.960938 1702413847.9216
MEM 24.960938 1702413848.0228
MEM 24.960938 1702413848.1230
MEM 24.960938 1702413848.2233
MEM 24.960938 1702413848.3249
MEM 24.960938 1702413848.4256
MEM 24.960938 1702413848.5262
MEM 24.960938 1702413848.6264
MEM 24.960938 1702413848.7271
MEM 24.960938 1702413848.8277
MEM 24.960938 1702413848.9284
MEM 24.960938 1702413849.0286
MEM 24.960938 1702413849.1293
MEM 24.960938 1702413849.2300
MEM 24.960938 1702413849.3302
MEM 24.960938 1702413849.4309
MEM 24.960938 1702413849.5315
MEM 24.960938 1702413849.6322
MEM 24.960938 1702413849.7330
MEM 24.960938 1702413849.8336
MEM 24.960938 1702413849.9342
MEM 24.960938 1702413850.0355
MEM 24.960938 1702413850.1366
MEM 24.960938 1702413850.2373
MEM 24.960938 1702413850.3375
MEM 24.960938 1702413850.4387
MEM 24.960938 1702413850.5393
MEM 24.960938 1702413850.6401
MEM 24.960938 1702413850.7402
MEM 24.960938 1702413850.8409
MEM 24.960938 1702413850.9411
MEM 24.960938 1702413851.0417
MEM 24.960938 1702413851.1424
MEM 24.960938 1702413851.2431
MEM 24.960938 1702413851.3438
MEM 24.960938 1702413851.4448
MEM 24.960938 1702413851.5452
MEM 24.960938 1702413851.6458
MEM 24.960938 1702413851.7465
MEM 24.960938 1702413851.8473
MEM 24.960938 1702413851.9479
MEM 24.960938 1702413852.0486
MEM 24.960938 1702413852.1488
MEM 24.960938 1702413852.2500
MEM 24.960938 1702413852.3507
MEM 24.960938 1702413852.4513
MEM 24.960938 1702413852.5520
MEM 24.960938 1702413852.6527
MEM 24.960938 1702413852.7529
MEM 24.960938 1702413852.8535
MEM 24.960938 1702413852.9543
MEM 24.960938 1702413853.0544
MEM 24.960938 1702413853.1546
MEM 24.960938 1702413853.2549
MEM 24.960938 1702413853.3555
MEM 24.960938 1702413853.4562
MEM 24.960938 1702413853.5568
MEM 24.960938 1702413853.6575
MEM 24.960938 1702413853.7577
MEM 24.960938 1702413853.8579
MEM 24.960938 1702413853.9586
MEM 24.960938 1702413854.0588
MEM 24.960938 1702413854.1604
MEM 24.960938 1702413854.2611
MEM 24.960938 1702413854.3618
MEM 24.960938 1702413854.4625
MEM 24.960938 1702413854.5627
MEM 24.960938 1702413854.6634
MEM 24.960938 1702413854.7641
MEM 24.960938 1702413854.8648
MEM 24.960938 1702413854.9659
MEM 24.960938 1702413855.0666
