Order Number,Time Taken to Sort,Tie Break Count,Tie of Tie Break Count
927,0.008419036865234375,1,217
928,0.009451866149902344,1,216
929,0.008905172348022461,1,215
930,0.008800983428955078,1,214
931,0.008149862289428711,1,213
932,0.008882999420166016,1,212
933,0.007943391799926758,1,212
934,0.008082389831542969,1,211
935,0.008049488067626953,1,210
936,0.008065223693847656,1,210
937,0.008636951446533203,1,209
938,0.007931709289550781,1,208
939,0.008131742477416992,1,208
940,0.007839679718017578,1,207
941,0.008234977722167969,1,206
942,0.007919788360595703,1,205
943,0.008116722106933594,1,204
944,0.007882118225097656,1,203
945,0.008162260055541992,1,202
946,0.007960796356201172,1,201
947,0.008374929428100586,1,200
948,0.007919788360595703,1,198
949,0.00861668586730957,1,197
950,0.007696390151977539,1,196
951,0.008066415786743164,1,195
952,0.008007287979125977,1,194
953,0.00828099250793457,1,193
954,0.007883071899414062,1,192
955,0.008244991302490234,1,191
956,0.00786733627319336,1,190
957,0.008274078369140625,1,189
958,0.007890939712524414,1,188
959,0.008070707321166992,1,187
960,0.007760047912597656,1,186
961,0.008407831192016602,1,185
962,0.007645130157470703,1,185
963,0.007921934127807617,1,185
964,0.0076525211334228516,1,183
965,0.008034467697143555,1,182
966,0.007642269134521484,1,181
967,0.008435964584350586,1,180
968,0.007659435272216797,1,179
969,0.008056879043579102,1,178
970,0.00784754753112793,1,177
971,0.0075321197509765625,1,175
972,0.00784158706665039,1,175
973,0.0075719356536865234,1,174
974,0.00783991813659668,1,173
975,0.00748753547668457,1,172
976,0.007828950881958008,1,171
977,0.007578849792480469,1,170
978,0.007685422897338867,1,169
979,0.007342815399169922,1,168
980,0.007642507553100586,1,167
981,0.007845401763916016,1,166
982,0.007310628890991211,1,165
983,0.007521867752075195,1,164
984,0.007270097732543945,1,162
985,0.007086753845214844,1,161
986,0.007763862609863281,1,160
987,0.007277727127075195,1,159
988,0.007411479949951172,1,158
989,0.008025169372558594,1,157
990,0.007831335067749023,1,156
991,0.008060216903686523,1,155
992,0.007359504699707031,1,155
993,0.009033679962158203,1,154
994,0.00760197639465332,1,153
995,0.008425712585449219,1,152
996,0.0077211856842041016,1,151
997,0.008134126663208008,1,150
998,0.008341789245605469,1,149
999,0.007309675216674805,1,148
1000,0.0075566768646240234,1,147
1001,0.007523536682128906,1,147
1002,0.007371187210083008,1,147
1003,0.007212638854980469,1,148
1004,0.007227420806884766,1,147
1005,0.007166385650634766,1,147
1006,0.0070760250091552734,1,146
1007,0.006972074508666992,1,145
1008,0.007003068923950195,1,145
1009,0.007607698440551758,1,144
1010,0.006880521774291992,1,145
1011,0.007087230682373047,1,145
1012,0.007232666015625,1,144
1013,0.007920980453491211,1,144
1014,0.008414268493652344,1,143
1015,0.008017539978027344,1,142
1016,0.007195234298706055,1,141
1017,0.007784366607666016,1,140
1018,0.007503032684326172,1,139
1019,0.0074002742767333984,1,139
1020,0.007672548294067383,1,138
1021,0.017773151397705078,1,136
1022,0.016892671585083008,1,135
1023,0.027733325958251953,1,134
1024,0.01802849769592285,1,133
1025,0.01803135871887207,1,132
1026,0.017866849899291992,1,131
1027,0.019133806228637695,1,131
1028,0.018540620803833008,1,131
1029,0.018418073654174805,1,130
1030,0.018511533737182617,1,129
1031,0.017648935317993164,1,128
1032,0.017208099365234375,1,127
1033,0.01765298843383789,1,126
1034,0.018073081970214844,1,125
1035,0.018698692321777344,1,124
1036,0.018993854522705078,1,124
1037,0.020954132080078125,1,123
1038,0.017643451690673828,1,123
1039,0.017907381057739258,1,122
1040,0.01713848114013672,1,121
1041,0.01676154136657715,1,120
1042,0.016955137252807617,1,119
1043,0.017130136489868164,0,119
1044,0.01699995994567871,0,130
1045,0.017283916473388672,0,129
1046,0.016797542572021484,0,143
1047,0.01673293113708496,0,158
1048,0.03513050079345703,0,158
1049,0.017129182815551758,0,178
1050,0.01648426055908203,0,185
1051,0.01678943634033203,0,185
1052,0.01680755615234375,0,195
1053,0.01683783531188965,0,199
1054,0.016249656677246094,0,198
1055,0.01654219627380371,0,197
1056,0.017088890075683594,0,199
1057,0.017109394073486328,0,199
1058,0.019533872604370117,0,207
1059,0.017077922821044922,0,206
1060,0.016587018966674805,0,207
1061,0.018501758575439453,0,209
1062,0.016242504119873047,0,217
1063,0.017338037490844727,0,231
1064,0.01836252212524414,0,230
1065,0.01830577850341797,0,230
1066,0.017355918884277344,0,240
1067,0.01729297637939453,0,244
1068,0.017677783966064453,0,243
1069,0.01729750633239746,0,248
1070,0.016612529754638672,0,250
1071,0.01662611961364746,0,251
1072,0.01626110076904297,0,261
1073,0.016791582107543945,0,263
1074,0.016475915908813477,0,263
1075,0.016628265380859375,0,261
1076,0.016777992248535156,0,260
1077,0.016675949096679688,0,261
1078,0.016318559646606445,0,262
1079,0.015837430953979492,0,261
1080,0.016573190689086914,0,265
1081,0.016762256622314453,0,265
1082,0.016427040100097656,0,265
1083,0.017331600189208984,0,266
1084,0.016053438186645508,0,283
1085,0.01630568504333496,0,282
1086,0.01788783073425293,0,286
1087,0.016814231872558594,0,290
1088,0.017417430877685547,0,298
1089,0.017493247985839844,0,304
1090,0.017053842544555664,0,303
1091,0.016393184661865234,0,312
1092,0.017586469650268555,0,317
1093,0.01721787452697754,0,319
1094,0.016315698623657227,0,324
1095,0.015904664993286133,0,331
1096,0.016019105911254883,0,341
1097,0.01648116111755371,0,341
1098,0.016468286514282227,0,353
1099,0.015559673309326172,0,352
1100,0.015946388244628906,0,363
1101,0.015761852264404297,0,362
1102,0.015842437744140625,0,362
1103,0.015418529510498047,0,362
1104,0.016434907913208008,0,369
1105,0.01729416847229004,0,368
1106,0.015717506408691406,0,373
1107,0.01582622528076172,0,382
1108,0.016071796417236328,0,381
1109,0.016177892684936523,0,388
1110,0.016288042068481445,0,390
1111,0.015463590621948242,0,393
1112,0.015415430068969727,0,398
1113,0.015982627868652344,0,398
1114,0.015152454376220703,0,402
1115,0.015015602111816406,0,406
1116,0.01544952392578125,0,418
1117,0.015286684036254883,0,425
1118,0.015451192855834961,0,424
1119,0.015089273452758789,0,423
1120,0.015005350112915039,0,431
1121,0.015731334686279297,0,437
1122,0.014893293380737305,0,448
1123,0.0156857967376709,0,449
1124,0.015411138534545898,0,451
1125,0.01554417610168457,0,485
1126,0.01542043685913086,0,488
1127,0.027997493743896484,0,488
1128,0.027060747146606445,0,487
1129,0.027220964431762695,0,487
1130,0.027644634246826172,0,522
1131,0.029992103576660156,0,527
1132,0.027787446975708008,0,559
1133,0.03168177604675293,0,563
1134,0.027153968811035156,0,584
1135,0.027423858642578125,0,584
1136,0.027536392211914062,0,587
1137,0.02663564682006836,0,589
1138,0.02815103530883789,0,595
1139,0.02787637710571289,0,595
1140,0.026975154876708984,0,596
1141,0.04082369804382324,0,598
1142,0.02891707420349121,0,598
1143,0.03008437156677246,0,599
1144,0.027396678924560547,0,609
1145,0.027384281158447266,0,608
1146,0.02643585205078125,0,624
