Order Number,Time Taken to Sort,Tie Break Count,Tie of Tie Break Count
939,0.23963332176208496,275,0
940,0.23181366920471191,273,0
941,0.22994494438171387,273,0
942,0.23109006881713867,271,0
943,0.2297196388244629,269,0
944,0.23266386985778809,267,0
945,0.22721576690673828,266,0
946,0.22573018074035645,267,0
947,0.2214212417602539,263,0
948,0.2272963523864746,260,0
949,0.22205400466918945,260,0
950,0.24002838134765625,259,0
951,0.22377467155456543,257,0
952,0.23419690132141113,257,0
953,0.21247076988220215,252,0
954,0.21036720275878906,249,0
955,0.2147207260131836,249,0
956,0.2166612148284912,246,0
957,0.2123579978942871,246,0
958,0.21228623390197754,245,0
959,0.21947383880615234,244,0
960,0.20554304122924805,243,0
961,0.22555184364318848,241,0
962,0.20883750915527344,239,0
963,0.20389676094055176,237,0
964,0.19954752922058105,236,0
965,0.19972014427185059,234,0
966,0.21846842765808105,233,0
967,0.20211172103881836,231,0
968,0.1999063491821289,229,0
969,0.196000337600708,225,0
970,0.19831037521362305,223,0
971,0.19827675819396973,221,0
972,0.19746971130371094,219,0
973,0.1876075267791748,217,0
974,0.18833613395690918,217,0
975,0.1894521713256836,215,0
976,0.18686485290527344,215,0
977,0.1891040802001953,214,0
978,0.19070887565612793,210,0
979,0.18584942817687988,208,0
980,0.18546104431152344,210,0
981,0.17809224128723145,209,0
982,0.17923998832702637,211,0
983,0.17816734313964844,209,0
984,0.17658782005310059,207,0
985,0.18011713027954102,206,0
986,0.1752161979675293,204,0
987,0.18836522102355957,204,0
988,0.17327284812927246,203,0
989,0.17206549644470215,204,0
990,0.16775774955749512,204,0
991,0.16640877723693848,202,0
992,0.1649477481842041,200,0
993,0.16643953323364258,199,0
994,0.16658377647399902,197,0
995,0.16466283798217773,198,0
996,0.16115808486938477,196,0
997,0.1602649688720703,194,0
998,0.1569831371307373,193,0
999,0.15848565101623535,192,0
1000,0.15746092796325684,192,0
1001,0.15807485580444336,192,0
1002,0.16603899002075195,190,0
1003,0.15183067321777344,195,0
1004,0.16050505638122559,194,0
1005,0.1576085090637207,196,0
1006,0.1558537483215332,194,0
1007,0.1512742042541504,193,0
1008,0.14701342582702637,194,0
1009,0.14675378799438477,193,0
1010,0.14929819107055664,207,0
1011,0.14915704727172852,218,0
1012,0.16045570373535156,223,0
1013,0.14872980117797852,230,0
1014,0.13928818702697754,235,0
1015,0.1399686336517334,312,0
1016,0.14288020133972168,348,0
1017,0.1428060531616211,361,0
1018,0.1445481777191162,402,0
1019,0.14155292510986328,404,0
1020,0.14375019073486328,440,0
1021,0.14899563789367676,442,0
1022,0.13254284858703613,450,0
1023,0.13996481895446777,450,0
1024,0.12933993339538574,451,0
1025,0.12792682647705078,472,0
1026,0.132080078125,478,0
1027,0.13390183448791504,493,0
1028,0.12917351722717285,505,0
1029,0.124603271484375,503,0
1030,0.12412357330322266,502,0
1031,0.12363934516906738,504,0
1032,0.12210917472839355,509,0
1033,0.12254023551940918,517,0
1034,0.12444043159484863,544,0
1035,0.12987256050109863,572,0
1036,0.12435078620910645,570,0
1037,0.12158989906311035,574,0
1038,0.11364197731018066,573,0
1039,0.11348366737365723,571,0
1040,0.11293983459472656,572,0
1041,0.11229801177978516,573,0
1042,0.11130475997924805,582,0
1043,0.11725115776062012,581,0
1044,0.12222623825073242,586,0
1045,0.10974359512329102,589,0
1046,0.10740280151367188,588,0
1047,0.10564279556274414,588,0
1048,0.10456967353820801,588,0
1049,0.10750484466552734,600,0
1050,0.10732007026672363,600,0
1051,0.10263991355895996,604,0
1052,0.10681605339050293,616,0
1053,0.10660505294799805,624,0
1054,0.10395193099975586,627,0
1055,0.10364127159118652,635,0
1056,0.09826898574829102,639,0
1057,0.0966029167175293,638,0
1058,0.09801793098449707,637,0
1059,0.09785914421081543,641,0
1060,0.09642291069030762,641,0
1061,0.09498310089111328,642,0
1062,0.09712791442871094,641,0
1063,0.09483098983764648,641,0
1064,0.09402084350585938,640,0
1065,0.09389734268188477,643,0
1066,0.09130454063415527,647,0
1067,0.08977818489074707,647,0
1068,0.088653564453125,647,0
1069,0.0871737003326416,646,0
1070,0.08735156059265137,649,0
1071,0.08499336242675781,649,0
1072,0.0851893424987793,649,0
1073,0.09469079971313477,654,0
1074,0.08229804039001465,660,0
1075,0.08128190040588379,659,0
1076,0.08084416389465332,659,0
1077,0.0772402286529541,661,0
1078,0.07598042488098145,660,0
1079,0.0751490592956543,662,0
1080,0.07417488098144531,661,0
1081,0.07281804084777832,660,0
1082,0.07350826263427734,660,0
1083,0.07294797897338867,659,0
1084,0.07301688194274902,657,0
1085,0.0719141960144043,656,0
1086,0.07534098625183105,656,0
1087,0.07038164138793945,655,0
1088,0.07126927375793457,656,0
1089,0.071136474609375,656,0
1090,0.06828927993774414,655,0
1091,0.06702685356140137,655,0
1092,0.0661160945892334,662,0
1093,0.06473708152770996,661,0
1094,0.06402039527893066,660,0
1095,0.0599827766418457,659,0
1096,0.060378074645996094,663,0
1097,0.06083559989929199,671,0
1098,0.059102535247802734,671,0
1099,0.0583343505859375,671,0
1100,0.0571436882019043,670,0
1101,0.057128190994262695,670,0
1102,0.05619359016418457,670,0
1103,0.0554661750793457,684,0
1104,0.05261373519897461,683,0
1105,0.05120658874511719,687,0
1106,0.05044913291931152,688,0
